Sample in Buffer,Sample in Window,TRIGGER,clk_vector,trigger_adc_buf_in[7:0],trig_vector,diff[8:0],prev_frame_adc[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,UNSIGNED,HEX,SIGNED,UNSIGNED
6384,6384,0,1,148,0,0,148
6385,6385,0,1,148,0,0,148
6386,6386,0,0,148,0,0,148
6387,6387,0,0,148,0,0,148
6388,6388,0,0,148,0,0,148
6389,6389,0,1,148,0,0,148
6390,6390,0,1,148,0,0,148
6391,6391,0,0,148,0,0,148
6392,6392,0,0,148,0,0,148
6393,6393,0,0,148,0,0,148
6394,6394,0,1,148,0,0,148
6395,6395,0,1,148,0,0,148
6396,6396,0,0,148,0,0,148
6397,6397,0,0,148,0,0,148
6398,6398,0,0,148,0,0,148
6399,6399,0,1,148,0,0,148
6400,6400,0,1,148,0,0,148
6401,6401,0,0,148,0,0,148
6402,6402,0,0,148,0,0,148
6403,6403,0,0,148,0,0,148
6404,6404,0,1,148,0,0,148
6405,6405,0,1,148,0,0,148
6406,6406,0,0,148,0,0,148
6407,6407,0,0,148,0,0,148
6408,6408,0,0,148,0,0,148
6409,6409,0,1,148,0,0,148
6410,6410,0,1,148,0,0,148
6411,6411,0,0,148,0,0,148
6412,6412,0,0,148,0,0,148
6413,6413,0,0,148,0,0,148
6414,6414,0,1,148,0,0,148
6415,6415,0,1,148,0,0,148
6416,6416,0,0,148,0,0,148
6417,6417,0,0,148,0,0,148
6418,6418,0,0,148,0,0,148
6419,6419,0,1,148,0,0,148
6420,6420,0,1,148,0,0,148
6421,6421,0,0,148,0,0,148
6422,6422,0,0,148,0,0,148
6423,6423,0,0,148,0,0,148
6424,6424,0,1,148,0,0,148
6425,6425,0,1,148,0,0,148
6426,6426,0,0,148,0,0,148
6427,6427,0,0,148,0,0,148
6428,6428,0,0,148,0,0,148
6429,6429,0,1,148,0,0,148
6430,6430,0,1,148,0,0,148
6431,6431,0,0,148,0,0,148
6432,6432,0,0,148,0,0,148
6433,6433,0,0,148,0,0,148
6434,6434,0,1,148,0,0,148
6435,6435,0,1,148,0,0,148
6436,6436,0,0,148,0,0,148
6437,6437,0,0,148,0,0,148
6438,6438,0,0,148,0,0,148
6439,6439,0,1,148,0,0,148
6440,6440,0,1,148,0,0,148
6441,6441,0,0,148,0,0,148
6442,6442,0,0,147,0,0,148
6443,6443,0,0,147,0,0,148
6444,6444,0,1,147,0,0,148
6445,6445,0,1,147,0,0,148
6446,6446,0,0,147,0,1,148
6447,6447,0,0,148,0,1,147
6448,6448,0,0,148,0,1,147
6449,6449,0,1,148,0,1,147
6450,6450,0,1,148,0,1,147
6451,6451,0,0,148,0,-65,147
6452,6452,0,0,148,0,-1,148
6453,6453,0,0,148,0,-1,148
6454,6454,0,1,148,0,-1,148
6455,6455,0,1,148,0,-1,148
6456,6456,0,0,148,0,66,148
6457,6457,0,0,148,0,0,148
6458,6458,0,0,148,0,0,148
6459,6459,0,1,148,0,0,148
6460,6460,0,1,148,0,0,148
6461,6461,0,0,148,0,0,148
6462,6462,0,0,148,0,0,148
6463,6463,0,0,148,0,0,148
6464,6464,0,1,148,0,0,148
6465,6465,0,1,148,0,0,148
6466,6466,0,0,148,0,0,148
6467,6467,0,0,148,0,0,148
6468,6468,0,0,148,0,0,148
6469,6469,0,1,148,0,0,148
6470,6470,0,1,148,0,0,148
6471,6471,0,0,148,0,0,148
6472,6472,0,0,148,0,0,148
6473,6473,0,0,148,0,0,148
6474,6474,0,1,148,0,0,148
6475,6475,0,1,148,0,0,148
6476,6476,0,0,148,0,0,148
6477,6477,0,0,148,0,0,148
6478,6478,0,0,148,0,0,148
6479,6479,0,1,148,0,0,148
6480,6480,0,1,148,0,0,148
6481,6481,0,0,148,0,0,148
6482,6482,0,0,148,0,0,147
6483,6483,0,0,148,0,0,147
6484,6484,0,1,148,0,0,147
6485,6485,0,1,148,0,0,147
6486,6486,0,0,148,0,-65,147
6487,6487,0,0,148,0,-1,148
6488,6488,0,0,148,0,-1,148
6489,6489,0,1,148,0,-1,148
6490,6490,0,1,148,0,-1,148
6491,6491,0,0,148,0,66,148
6492,6492,0,0,148,0,0,148
6493,6493,0,0,148,0,0,148
6494,6494,0,1,148,0,0,148
6495,6495,0,1,148,0,0,148
6496,6496,0,0,148,0,0,148
6497,6497,0,0,148,0,0,148
6498,6498,0,0,148,0,0,148
6499,6499,0,1,148,0,0,148
6500,6500,0,1,148,0,0,148
6501,6501,0,0,148,0,0,148
6502,6502,0,0,147,0,0,148
6503,6503,0,0,147,0,0,148
6504,6504,0,1,147,0,0,148
6505,6505,0,1,147,0,0,148
6506,6506,0,0,147,0,1,148
6507,6507,0,0,148,0,1,148
6508,6508,0,0,148,0,1,148
6509,6509,0,1,148,0,1,148
6510,6510,0,1,148,0,1,148
6511,6511,0,0,148,0,0,148
6512,6512,0,0,148,0,0,148
6513,6513,0,0,148,0,0,148
6514,6514,0,1,148,0,0,148
6515,6515,0,1,148,0,0,148
6516,6516,0,0,148,0,0,148
6517,6517,0,0,148,0,0,148
6518,6518,0,0,148,0,0,148
6519,6519,0,1,148,0,0,148
6520,6520,0,1,148,0,0,148
6521,6521,0,0,148,0,0,148
6522,6522,0,0,148,0,0,148
6523,6523,0,0,148,0,0,148
6524,6524,0,1,148,0,0,148
6525,6525,0,1,148,0,0,148
6526,6526,0,0,148,0,0,148
6527,6527,0,0,148,0,0,148
6528,6528,0,0,148,0,0,148
6529,6529,0,1,148,0,0,148
6530,6530,0,1,148,0,0,148
6531,6531,0,0,148,0,0,148
6532,6532,0,0,148,0,0,148
6533,6533,0,0,148,0,0,148
6534,6534,0,1,148,0,0,148
6535,6535,0,1,148,0,0,148
6536,6536,0,0,148,0,0,148
6537,6537,0,0,148,0,0,148
6538,6538,0,0,148,0,0,148
6539,6539,0,1,148,0,0,148
6540,6540,0,1,148,0,0,148
6541,6541,0,0,148,0,0,148
6542,6542,0,0,148,0,0,148
6543,6543,0,0,148,0,0,148
6544,6544,0,1,148,0,0,148
6545,6545,0,1,148,0,0,148
6546,6546,0,0,148,0,0,148
6547,6547,0,0,148,0,0,148
6548,6548,0,0,148,0,0,148
6549,6549,0,1,148,0,0,148
6550,6550,0,1,148,0,0,148
6551,6551,0,0,148,0,0,148
6552,6552,0,0,148,0,0,147
6553,6553,0,0,148,0,0,147
6554,6554,0,1,148,0,0,147
6555,6555,0,1,148,0,0,147
6556,6556,0,0,148,0,-65,147
6557,6557,0,0,148,0,-1,148
6558,6558,0,0,148,0,-1,148
6559,6559,0,1,148,0,-1,148
6560,6560,0,1,148,0,-1,148
6561,6561,0,0,148,0,66,148
6562,6562,0,0,148,0,0,148
6563,6563,0,0,148,0,0,148
6564,6564,0,1,148,0,0,148
6565,6565,0,1,148,0,0,148
6566,6566,0,0,148,0,0,148
6567,6567,0,0,148,0,0,148
6568,6568,0,0,148,0,0,148
6569,6569,0,1,148,0,0,148
6570,6570,0,1,148,0,0,148
6571,6571,0,0,148,0,0,148
6572,6572,0,0,148,0,0,148
6573,6573,0,0,148,0,0,148
6574,6574,0,1,148,0,0,148
6575,6575,0,1,148,0,0,148
6576,6576,0,0,148,0,0,148
6577,6577,0,0,148,0,0,148
6578,6578,0,0,148,0,0,148
6579,6579,0,1,148,0,0,148
6580,6580,0,1,148,0,0,148
6581,6581,0,0,148,0,0,148
6582,6582,0,0,148,0,0,148
6583,6583,0,0,148,0,0,148
6584,6584,0,1,148,0,0,148
6585,6585,0,1,148,0,0,148
6586,6586,0,0,148,0,0,148
6587,6587,0,0,148,0,0,147
6588,6588,0,0,148,0,0,147
6589,6589,0,1,148,0,0,147
6590,6590,0,1,148,0,0,147
6591,6591,0,0,148,0,-65,147
6592,6592,0,0,148,0,-1,148
6593,6593,0,0,148,0,-1,148
6594,6594,0,1,148,0,-1,148
6595,6595,0,1,148,0,-1,148
6596,6596,0,0,148,0,66,148
6597,6597,0,0,148,0,0,148
6598,6598,0,0,148,0,0,148
6599,6599,0,1,148,0,0,148
6600,6600,0,1,148,0,0,148
6601,6601,0,0,148,0,0,148
6602,6602,0,0,148,0,0,148
6603,6603,0,0,148,0,0,148
6604,6604,0,1,148,0,0,148
6605,6605,0,1,148,0,0,148
6606,6606,0,0,148,0,0,148
6607,6607,0,0,148,0,0,148
6608,6608,0,0,148,0,0,148
6609,6609,0,1,148,0,0,148
6610,6610,0,1,148,0,0,148
6611,6611,0,0,148,0,0,148
6612,6612,0,0,148,0,0,148
6613,6613,0,0,148,0,0,148
6614,6614,0,1,148,0,0,148
6615,6615,0,1,148,0,0,148
6616,6616,0,0,148,0,0,148
6617,6617,0,0,148,0,0,148
6618,6618,0,0,148,0,0,148
6619,6619,0,1,148,0,0,148
6620,6620,0,1,148,0,0,148
6621,6621,0,0,148,0,0,148
6622,6622,0,0,148,0,0,147
6623,6623,0,0,148,0,0,147
6624,6624,0,1,148,0,0,147
6625,6625,0,1,148,0,0,147
6626,6626,0,0,148,0,-65,147
6627,6627,0,0,148,0,-1,148
6628,6628,0,0,148,0,-1,148
6629,6629,0,1,148,0,-1,148
6630,6630,0,1,148,0,-1,148
6631,6631,0,0,148,0,66,148
6632,6632,0,0,148,0,0,148
6633,6633,0,0,148,0,0,148
6634,6634,0,1,148,0,0,148
6635,6635,0,1,148,0,0,148
6636,6636,0,0,148,0,0,148
6637,6637,0,0,148,0,0,148
6638,6638,0,0,148,0,0,148
6639,6639,0,1,148,0,0,148
6640,6640,0,1,148,0,0,148
6641,6641,0,0,148,0,0,148
6642,6642,0,0,148,0,0,148
6643,6643,0,0,148,0,0,148
6644,6644,0,1,148,0,0,148
6645,6645,0,1,148,0,0,148
6646,6646,0,0,148,0,0,148
6647,6647,0,0,148,0,0,148
6648,6648,0,0,148,0,0,148
6649,6649,0,1,148,0,0,148
6650,6650,0,1,148,0,0,148
6651,6651,0,0,148,0,0,148
6652,6652,0,0,148,0,0,148
6653,6653,0,0,148,0,0,148
6654,6654,0,1,148,0,0,148
6655,6655,0,1,148,0,0,148
6656,6656,0,0,148,0,0,148
6657,6657,0,0,148,0,0,148
6658,6658,0,0,148,0,0,148
6659,6659,0,1,148,0,0,148
6660,6660,0,1,148,0,0,148
6661,6661,0,0,148,0,0,148
6662,6662,0,0,148,0,0,148
6663,6663,0,0,148,0,0,148
6664,6664,0,1,148,0,0,148
6665,6665,0,1,148,0,0,148
6666,6666,0,0,148,0,0,148
6667,6667,0,0,148,0,0,148
6668,6668,0,0,148,0,0,148
6669,6669,0,1,148,0,0,148
6670,6670,0,1,148,0,0,148
6671,6671,0,0,148,0,0,148
6672,6672,0,0,148,0,0,148
6673,6673,0,0,148,0,0,148
6674,6674,0,1,148,0,0,148
6675,6675,0,1,148,0,0,148
6676,6676,0,0,148,0,0,148
6677,6677,0,0,148,0,0,148
6678,6678,0,0,148,0,0,148
6679,6679,0,1,148,0,0,148
6680,6680,0,1,148,0,0,148
6681,6681,0,0,148,0,0,148
6682,6682,0,0,148,0,0,148
6683,6683,0,0,148,0,0,148
6684,6684,0,1,148,0,0,148
6685,6685,0,1,148,0,0,148
6686,6686,0,0,148,0,0,148
6687,6687,0,0,148,0,0,148
6688,6688,0,0,148,0,0,148
6689,6689,0,1,148,0,0,148
6690,6690,0,1,148,0,0,148
6691,6691,0,0,148,0,0,148
6692,6692,0,0,148,0,0,148
6693,6693,0,0,148,0,0,148
6694,6694,0,1,148,0,0,148
6695,6695,0,1,148,0,0,148
6696,6696,0,0,148,0,0,148
6697,6697,0,0,148,0,0,148
6698,6698,0,0,148,0,0,148
6699,6699,0,1,148,0,0,148
6700,6700,0,1,148,0,0,148
6701,6701,0,0,148,0,0,148
6702,6702,0,0,148,0,0,148
6703,6703,0,0,148,0,0,148
6704,6704,0,1,148,0,0,148
6705,6705,0,1,148,0,0,148
6706,6706,0,0,148,0,0,148
6707,6707,0,0,148,0,0,147
6708,6708,0,0,148,0,0,147
6709,6709,0,1,148,0,0,147
6710,6710,0,1,148,0,0,147
6711,6711,0,0,148,0,-65,147
6712,6712,0,0,147,0,-1,148
6713,6713,0,0,147,0,-1,148
6714,6714,0,1,147,0,-1,148
6715,6715,0,1,147,0,-1,148
6716,6716,0,0,147,0,67,148
6717,6717,0,0,148,0,1,148
6718,6718,0,0,148,0,1,148
6719,6719,0,1,148,0,1,148
6720,6720,0,1,148,0,1,148
6721,6721,0,0,148,0,0,148
6722,6722,0,0,148,0,0,148
6723,6723,0,0,148,0,0,148
6724,6724,0,1,148,0,0,148
6725,6725,0,1,148,0,0,148
6726,6726,0,0,148,0,0,148
6727,6727,0,0,148,0,0,147
6728,6728,0,0,148,0,0,147
6729,6729,0,1,148,0,0,147
6730,6730,0,1,148,0,0,147
6731,6731,0,0,148,0,-65,147
6732,6732,0,0,148,0,-1,148
6733,6733,0,0,148,0,-1,148
6734,6734,0,1,148,0,-1,148
6735,6735,0,1,148,0,-1,148
6736,6736,0,0,148,0,66,148
6737,6737,0,0,148,0,0,148
6738,6738,0,0,148,0,0,148
6739,6739,0,1,148,0,0,148
6740,6740,0,1,148,0,0,148
6741,6741,0,0,148,0,0,148
6742,6742,0,0,148,0,0,147
6743,6743,0,0,148,0,0,147
6744,6744,0,1,148,0,0,147
6745,6745,0,1,148,0,0,147
6746,6746,0,0,148,0,-65,147
6747,6747,0,0,148,0,-1,148
6748,6748,0,0,148,0,-1,148
6749,6749,0,1,148,0,-1,148
6750,6750,0,1,148,0,-1,148
6751,6751,0,0,148,0,66,148
6752,6752,0,0,148,0,0,148
6753,6753,0,0,148,0,0,148
6754,6754,0,1,148,0,0,148
6755,6755,0,1,148,0,0,148
6756,6756,0,0,148,0,0,148
6757,6757,0,0,148,0,0,148
6758,6758,0,0,148,0,0,148
6759,6759,0,1,148,0,0,148
6760,6760,0,1,148,0,0,148
6761,6761,0,0,148,0,0,148
6762,6762,0,0,148,0,0,148
6763,6763,0,0,148,0,0,148
6764,6764,0,1,148,0,0,148
6765,6765,0,1,148,0,0,148
6766,6766,0,0,148,0,0,148
6767,6767,0,0,148,0,0,148
6768,6768,0,0,148,0,0,148
6769,6769,0,1,148,0,0,148
6770,6770,0,1,148,0,0,148
6771,6771,0,0,148,0,0,148
6772,6772,0,0,148,0,0,148
6773,6773,0,0,148,0,0,148
6774,6774,0,1,148,0,0,148
6775,6775,0,1,148,0,0,148
6776,6776,0,0,148,0,0,148
6777,6777,0,0,148,0,0,148
6778,6778,0,0,148,0,0,148
6779,6779,0,1,148,0,0,148
6780,6780,0,1,148,0,0,148
6781,6781,0,0,148,0,0,148
6782,6782,0,0,148,0,0,147
6783,6783,0,0,148,0,0,147
6784,6784,0,1,148,0,0,147
6785,6785,0,1,148,0,0,147
6786,6786,0,0,148,0,-65,147
6787,6787,0,0,148,0,-1,148
6788,6788,0,0,148,0,-1,148
6789,6789,0,1,148,0,-1,148
6790,6790,0,1,148,0,-1,148
6791,6791,0,0,148,0,66,148
6792,6792,0,0,148,0,0,148
6793,6793,0,0,148,0,0,148
6794,6794,0,1,148,0,0,148
6795,6795,0,1,148,0,0,148
6796,6796,0,0,148,0,0,148
6797,6797,0,0,148,0,0,148
6798,6798,0,0,148,0,0,148
6799,6799,0,1,148,0,0,148
6800,6800,0,1,148,0,0,148
6801,6801,0,0,148,0,0,148
6802,6802,0,0,148,0,0,148
6803,6803,0,0,148,0,0,148
6804,6804,0,1,148,0,0,148
6805,6805,0,1,148,0,0,148
6806,6806,0,0,148,0,0,148
6807,6807,0,0,148,0,0,148
6808,6808,0,0,148,0,0,148
6809,6809,0,1,148,0,0,148
6810,6810,0,1,148,0,0,148
6811,6811,0,0,148,0,0,148
6812,6812,0,0,148,0,0,148
6813,6813,0,0,148,0,0,148
6814,6814,0,1,148,0,0,148
6815,6815,0,1,148,0,0,148
6816,6816,0,0,148,0,0,148
6817,6817,0,0,148,0,0,148
6818,6818,0,0,148,0,0,148
6819,6819,0,1,148,0,0,148
6820,6820,0,1,148,0,0,148
6821,6821,0,0,148,0,0,148
6822,6822,0,0,148,0,0,148
6823,6823,0,0,148,0,0,148
6824,6824,0,1,148,0,0,148
6825,6825,0,1,148,0,0,148
6826,6826,0,0,148,0,0,148
6827,6827,0,0,148,0,0,148
6828,6828,0,0,148,0,0,148
6829,6829,0,1,148,0,0,148
6830,6830,0,1,148,0,0,148
6831,6831,0,0,148,0,0,148
6832,6832,0,0,148,0,0,148
6833,6833,0,0,148,0,0,148
6834,6834,0,1,148,0,0,148
6835,6835,0,1,148,0,0,148
6836,6836,0,0,148,0,0,148
6837,6837,0,0,148,0,0,148
6838,6838,0,0,148,0,0,148
6839,6839,0,1,148,0,0,148
6840,6840,0,1,148,0,0,148
6841,6841,0,0,148,0,0,148
6842,6842,0,0,148,0,0,147
6843,6843,0,0,148,0,0,147
6844,6844,0,1,148,0,0,147
6845,6845,0,1,148,0,0,147
6846,6846,0,0,148,0,-65,147
6847,6847,0,0,147,0,-1,148
6848,6848,0,0,147,0,-1,148
6849,6849,0,1,147,0,-1,148
6850,6850,0,1,147,0,-1,148
6851,6851,0,0,147,0,67,148
6852,6852,0,0,148,0,1,148
6853,6853,0,0,148,0,1,148
6854,6854,0,1,148,0,1,148
6855,6855,0,1,148,0,1,148
6856,6856,0,0,148,0,0,148
6857,6857,0,0,148,0,0,148
6858,6858,0,0,148,0,0,148
6859,6859,0,1,148,0,0,148
6860,6860,0,1,148,0,0,148
6861,6861,0,0,148,0,0,148
6862,6862,0,0,148,0,0,148
6863,6863,0,0,148,0,0,148
6864,6864,0,1,148,0,0,148
6865,6865,0,1,148,0,0,148
6866,6866,0,0,148,0,0,148
6867,6867,0,0,148,0,0,148
6868,6868,0,0,148,0,0,148
6869,6869,0,1,148,0,0,148
6870,6870,0,1,148,0,0,148
6871,6871,0,0,148,0,0,148
6872,6872,0,0,148,0,0,148
6873,6873,0,0,148,0,0,148
6874,6874,0,1,148,0,0,148
6875,6875,0,1,148,0,0,148
6876,6876,0,0,148,0,0,148
6877,6877,0,0,148,0,0,148
6878,6878,0,0,148,0,0,148
6879,6879,0,1,148,0,0,148
6880,6880,0,1,148,0,0,148
6881,6881,0,0,148,0,0,148
6882,6882,0,0,148,0,0,148
6883,6883,0,0,148,0,0,148
6884,6884,0,1,148,0,0,148
6885,6885,0,1,148,0,0,148
6886,6886,0,0,148,0,0,148
6887,6887,0,0,148,0,0,148
6888,6888,0,0,148,0,0,148
6889,6889,0,1,148,0,0,148
6890,6890,0,1,148,0,0,148
6891,6891,0,0,148,0,0,148
6892,6892,0,0,148,0,0,148
6893,6893,0,0,148,0,0,148
6894,6894,0,1,148,0,0,148
6895,6895,0,1,148,0,0,148
6896,6896,0,0,148,0,0,148
6897,6897,0,0,148,0,0,148
6898,6898,0,0,148,0,0,148
6899,6899,0,1,148,0,0,148
6900,6900,0,1,148,0,0,148
6901,6901,0,0,148,0,0,148
6902,6902,0,0,148,0,0,148
6903,6903,0,0,148,0,0,148
6904,6904,0,1,148,0,0,148
6905,6905,0,1,148,0,0,148
6906,6906,0,0,148,0,0,148
6907,6907,0,0,148,0,0,148
6908,6908,0,0,148,0,0,148
6909,6909,0,1,148,0,0,148
6910,6910,0,1,148,0,0,148
6911,6911,0,0,148,0,0,148
6912,6912,0,0,148,0,0,148
6913,6913,0,0,148,0,0,148
6914,6914,0,1,148,0,0,148
6915,6915,0,1,148,0,0,148
6916,6916,0,0,148,0,0,148
6917,6917,0,0,148,0,0,148
6918,6918,0,0,148,0,0,148
6919,6919,0,1,148,0,0,148
6920,6920,0,1,148,0,0,148
6921,6921,0,0,148,0,0,148
6922,6922,0,0,148,0,0,148
6923,6923,0,0,148,0,0,148
6924,6924,0,1,148,0,0,148
6925,6925,0,1,148,0,0,148
6926,6926,0,0,148,0,0,148
6927,6927,0,0,148,0,0,148
6928,6928,0,0,148,0,0,148
6929,6929,0,1,148,0,0,148
6930,6930,0,1,148,0,0,148
6931,6931,0,0,148,0,0,148
6932,6932,0,0,148,0,0,148
6933,6933,0,0,148,0,0,148
6934,6934,0,1,148,0,0,148
6935,6935,0,1,148,0,0,148
6936,6936,0,0,148,0,0,148
6937,6937,0,0,148,0,0,148
6938,6938,0,0,148,0,0,148
6939,6939,0,1,148,0,0,148
6940,6940,0,1,148,0,0,148
6941,6941,0,0,148,0,0,148
6942,6942,0,0,148,0,0,148
6943,6943,0,0,148,0,0,148
6944,6944,0,1,148,0,0,148
6945,6945,0,1,148,0,0,148
6946,6946,0,0,148,0,0,148
6947,6947,0,0,148,0,0,148
6948,6948,0,0,148,0,0,148
6949,6949,0,1,148,0,0,148
6950,6950,0,1,148,0,0,148
6951,6951,0,0,148,0,0,148
6952,6952,0,0,148,0,0,148
6953,6953,0,0,148,0,0,148
6954,6954,0,1,148,0,0,148
6955,6955,0,1,148,0,0,148
6956,6956,0,0,148,0,0,148
6957,6957,0,0,148,0,0,148
6958,6958,0,0,148,0,0,148
6959,6959,0,1,148,0,0,148
6960,6960,0,1,148,0,0,148
6961,6961,0,0,148,0,0,148
6962,6962,0,0,148,0,0,148
6963,6963,0,0,148,0,0,148
6964,6964,0,1,148,0,0,148
6965,6965,0,1,148,0,0,148
6966,6966,0,0,148,0,0,148
6967,6967,0,0,148,0,0,148
6968,6968,0,0,148,0,0,148
6969,6969,0,1,148,0,0,148
6970,6970,0,1,148,0,0,148
6971,6971,0,0,148,0,0,148
6972,6972,0,0,148,0,0,148
6973,6973,0,0,148,0,0,148
6974,6974,0,1,148,0,0,148
6975,6975,0,1,148,0,0,148
6976,6976,0,0,148,0,0,148
6977,6977,0,0,148,0,0,148
6978,6978,0,0,148,0,0,148
6979,6979,0,1,148,0,0,148
6980,6980,0,1,148,0,0,148
6981,6981,0,0,148,0,0,148
6982,6982,0,0,147,0,0,148
6983,6983,0,0,147,0,0,148
6984,6984,0,1,147,0,0,148
6985,6985,0,1,147,0,0,148
6986,6986,0,0,147,0,1,148
6987,6987,0,0,148,0,1,148
6988,6988,0,0,148,0,1,148
6989,6989,0,1,148,0,1,148
6990,6990,0,1,148,0,1,148
6991,6991,0,0,148,0,0,148
6992,6992,0,0,148,0,0,148
6993,6993,0,0,148,0,0,148
6994,6994,0,1,148,0,0,148
6995,6995,0,1,148,0,0,148
6996,6996,0,0,148,0,0,148
6997,6997,0,0,148,0,0,148
6998,6998,0,0,148,0,0,148
6999,6999,0,1,148,0,0,148
7000,7000,0,1,148,0,0,148
7001,7001,0,0,148,0,0,148
7002,7002,0,0,148,0,0,147
7003,7003,0,0,148,0,0,147
7004,7004,0,1,148,0,0,147
7005,7005,0,1,148,0,0,147
7006,7006,0,0,148,0,-1,147
7007,7007,0,0,148,0,-1,148
7008,7008,0,0,148,0,-1,148
7009,7009,0,1,148,0,-1,148
7010,7010,0,1,148,0,-1,148
7011,7011,0,0,148,0,66,148
7012,7012,0,0,148,0,0,148
7013,7013,0,0,148,0,0,148
7014,7014,0,1,148,0,0,148
7015,7015,0,1,148,0,0,148
7016,7016,0,0,148,0,0,148
7017,7017,0,0,148,0,0,148
7018,7018,0,0,148,0,0,148
7019,7019,0,1,148,0,0,148
7020,7020,0,1,148,0,0,148
7021,7021,0,0,148,0,0,148
7022,7022,0,0,148,0,0,148
7023,7023,0,0,148,0,0,148
7024,7024,0,1,148,0,0,148
7025,7025,0,1,148,0,0,148
7026,7026,0,0,148,0,0,148
7027,7027,0,0,148,0,0,148
7028,7028,0,0,148,0,0,148
7029,7029,0,1,148,0,0,148
7030,7030,0,1,148,0,0,148
7031,7031,0,0,148,0,0,148
7032,7032,0,0,148,0,0,148
7033,7033,0,0,148,0,0,148
7034,7034,0,1,148,0,0,148
7035,7035,0,1,148,0,0,148
7036,7036,0,0,148,0,0,148
7037,7037,0,0,148,0,0,148
7038,7038,0,0,148,0,0,148
7039,7039,0,1,148,0,0,148
7040,7040,0,1,148,0,0,148
7041,7041,0,0,148,0,0,148
7042,7042,0,0,148,0,0,147
7043,7043,0,0,148,0,0,147
7044,7044,0,1,148,0,0,147
7045,7045,0,1,148,0,0,147
7046,7046,0,0,148,0,-65,147
7047,7047,0,0,148,0,-1,148
7048,7048,0,0,148,0,-1,148
7049,7049,0,1,148,0,-1,148
7050,7050,0,1,148,0,-1,148
7051,7051,0,0,148,0,66,148
7052,7052,0,0,148,0,0,148
7053,7053,0,0,148,0,0,148
7054,7054,0,1,148,0,0,148
7055,7055,0,1,148,0,0,148
7056,7056,0,0,148,0,0,148
7057,7057,0,0,148,0,0,148
7058,7058,0,0,148,0,0,148
7059,7059,0,1,148,0,0,148
7060,7060,0,1,148,0,0,148
7061,7061,0,0,148,0,0,148
7062,7062,0,0,148,0,0,148
7063,7063,0,0,148,0,0,148
7064,7064,0,1,148,0,0,148
7065,7065,0,1,148,0,0,148
7066,7066,0,0,148,0,0,148
7067,7067,0,0,148,0,0,148
7068,7068,0,0,148,0,0,148
7069,7069,0,1,148,0,0,148
7070,7070,0,1,148,0,0,148
7071,7071,0,0,148,0,0,148
7072,7072,0,0,148,0,0,148
7073,7073,0,0,148,0,0,148
7074,7074,0,1,148,0,0,148
7075,7075,0,1,148,0,0,148
7076,7076,0,0,148,0,0,148
7077,7077,0,0,148,0,0,148
7078,7078,0,0,148,0,0,148
7079,7079,0,1,148,0,0,148
7080,7080,0,1,148,0,0,148
7081,7081,0,0,148,0,0,148
7082,7082,0,0,147,0,0,148
7083,7083,0,0,147,0,0,148
7084,7084,0,1,147,0,0,148
7085,7085,0,1,147,0,0,148
7086,7086,0,0,147,0,1,148
7087,7087,0,0,148,0,1,148
7088,7088,0,0,148,0,1,148
7089,7089,0,1,148,0,1,148
7090,7090,0,1,148,0,1,148
7091,7091,0,0,148,0,0,148
7092,7092,0,0,148,0,0,148
7093,7093,0,0,148,0,0,148
7094,7094,0,1,148,0,0,148
7095,7095,0,1,148,0,0,148
7096,7096,0,0,148,0,0,148
7097,7097,0,0,148,0,0,148
7098,7098,0,0,148,0,0,148
7099,7099,0,1,148,0,0,148
7100,7100,0,1,148,0,0,148
7101,7101,0,0,148,0,0,148
7102,7102,0,0,148,0,0,148
7103,7103,0,0,148,0,0,148
7104,7104,0,1,148,0,0,148
7105,7105,0,1,148,0,0,148
7106,7106,0,0,148,0,0,148
7107,7107,0,0,148,0,0,148
7108,7108,0,0,148,0,0,148
7109,7109,0,1,148,0,0,148
7110,7110,0,1,148,0,0,148
7111,7111,0,0,148,0,0,148
7112,7112,0,0,148,0,0,148
7113,7113,0,0,148,0,0,148
7114,7114,0,1,148,0,0,148
7115,7115,0,1,148,0,0,148
7116,7116,0,0,148,0,0,148
7117,7117,0,0,148,0,0,148
7118,7118,0,0,148,0,0,148
7119,7119,0,1,148,0,0,148
7120,7120,0,1,148,0,0,148
7121,7121,0,0,148,0,0,148
7122,7122,0,0,148,0,0,147
7123,7123,0,0,148,0,0,147
7124,7124,0,1,148,0,0,147
7125,7125,0,1,148,0,0,147
7126,7126,0,0,148,0,-1,147
7127,7127,0,0,147,0,-1,148
7128,7128,0,0,147,0,-1,148
7129,7129,0,1,147,0,-1,148
7130,7130,0,1,147,0,-1,148
7131,7131,0,0,147,0,65,148
7132,7132,0,0,148,0,1,148
7133,7133,0,0,148,0,1,148
7134,7134,0,1,148,0,1,148
7135,7135,0,1,148,0,1,148
7136,7136,0,0,148,0,0,148
7137,7137,0,0,148,0,0,148
7138,7138,0,0,148,0,0,148
7139,7139,0,1,148,0,0,148
7140,7140,0,1,148,0,0,148
7141,7141,0,0,148,0,0,148
7142,7142,0,0,148,0,0,147
7143,7143,0,0,148,0,0,147
7144,7144,0,1,148,0,0,147
7145,7145,0,1,148,0,0,147
7146,7146,0,0,148,0,-1,147
7147,7147,0,0,148,0,-1,148
7148,7148,0,0,148,0,-1,148
7149,7149,0,1,148,0,-1,148
